Starbucks,6622 Chippewa St,Saint Louis,63109,MO,Coffee & Tea,38.590613,-90.304927
Starbucks,4255 Hampton Ave,Saint Louis,63109,MO,Coffee & Tea,38.59254,-90.29557
Starbucks,3700 S Kingshighway Blvd,Saint Louis,63109,MO,Coffee & Tea,38.5929366,-90.2720705
Starbucks,3635 Vista Ave,Saint Louis,63110,MO,Coffee & Tea,38.6230316,-90.2393265
Starbucks,4656 Maryland Ave,St Louis,63108,MO,Coffee & Tea,38.64443059,-90.26092807
Starbucks,2350 South Grand,Saint Louis,63104,MO,Coffee & Tea,38.6083303,-90.24074105
Starbucks,212 S Grand Blvd,Saint Louis,63103,MO,Coffee & Tea,38.63266536,-90.23401234
Starbucks,3640 W Pine Mall Blvd,Saint Louis,63108,MO,Coffee & Tea,38.6361029,-90.23503668
Starbucks,1042 Loughborough Ave,Saint Louis,63111,MO,Coffee & Tea,38.55772,-90.26219
Starbucks,St Louis Hilton At The Ballpark,Saint Louis,63102,MO,Coffee & Tea,38.62518,-90.19104
Starbucks,827 Washington Ave,Saint Louis,63101,MO,Coffee & Tea,38.63061922,-90.19187276
Starbucks,521 Olive St,Saint Louis,63101,MO,Coffee & Tea,38.62822,-90.18993
Starbucks,315 Chestnut St,Saint Louis,63102,MO,Coffee & Tea,38.6259589,-90.1877807
